settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
21574497411						Order	112-3653527-3041009	112-3653527-3041009		QxBYTW9nw	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.84	AFN	2024-10-20	2024-10-20 07:20:29 UTC	112182264674801			TM-ATRNS-LL	1	
21574497411						Order	112-3653527-3041009	112-3653527-3041009		QxBYTW9nw	Amazon.com	ItemFees	Commission	-12.42	AFN	2024-10-20	2024-10-20 07:20:29 UTC	112182264674801			TM-ATRNS-LL	1	
21574497411						Order	112-3653527-3041009	112-3653527-3041009		QxBYTW9nw	Amazon.com	ItemFees	DigitalServicesFee	-0.37	AFN	2024-10-20	2024-10-20 07:20:29 UTC	112182264674801			TM-ATRNS-LL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemPrice	Principal	68.99	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemPrice	Tax	4.14	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-4.14	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.29	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemFees	Commission	-12.42	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	111-7785194-8917017	111-7785194-8917017		QsXqVVzF9	Amazon.com	ItemFees	DigitalServicesFee	-0.36	AFN	2024-10-19	2024-10-19 08:05:18 UTC	111807384323881			TM-ATRNS-SL	1	
21574497411						Order	113-2657253-0874658	113-2657253-0874658		QhGvjVGRw	Amazon.com	ItemPrice	Principal	68.99	AFN	2024-10-19	2024-10-19 21:24:27 UTC	112215929252041			TM-ATRNS-LR	1	
21574497411						Order	113-2657253-0874658	113-2657253-0874658		QhGvjVGRw	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.84	AFN	2024-10-19	2024-10-19 21:24:27 UTC	112215929252041			TM-ATRNS-LR	1	
21574497411						Order	113-2657253-0874658	113-2657253-0874658		QhGvjVGRw	Amazon.com	ItemFees	Commission	-12.42	AFN	2024-10-19	2024-10-19 21:24:27 UTC	112215929252041			TM-ATRNS-LR	1	
